Inspection Date,Inspection Type,Critical Infractions Count,Non Critical Infractions Count,Inspection Result,url_inspection,url_inspection_full,url_entity_full
21-Dec-2023,Required,0,0,,location.href = '/Inspection/Details/f0690dde-af52-491c-af0b-11cb97b6d77c' ,http://choosewise.nwhu.on.ca/Inspection/Details/f0690dde-af52-491c-af0b-11cb97b6d77c,http://choosewise.nwhu.on.ca/Facility/Details/43b89536-6129-4869-9f8c-473cde1ced80
25-Apr-2023,Required,0,0,,location.href = '/Inspection/Details/5f205b56-bfce-40df-b42b-813659b635da' ,http://choosewise.nwhu.on.ca/Inspection/Details/5f205b56-bfce-40df-b42b-813659b635da,http://choosewise.nwhu.on.ca/Facility/Details/43b89536-6129-4869-9f8c-473cde1ced80
08-May-2020,Required,0,0,,location.href = '/Inspection/Details/ba8c4ceb-7a9b-45e4-a19f-3817e1fac295' ,http://choosewise.nwhu.on.ca/Inspection/Details/ba8c4ceb-7a9b-45e4-a19f-3817e1fac295,http://choosewise.nwhu.on.ca/Facility/Details/43b89536-6129-4869-9f8c-473cde1ced80
31-May-2023,Required,2,2,,location.href = '/Inspection/Details/f72cd781-1363-4f39-b483-c77f2ea1b117' ,http://choosewise.nwhu.on.ca/Inspection/Details/f72cd781-1363-4f39-b483-c77f2ea1b117,http://choosewise.nwhu.on.ca/Facility/Details/d85e0f3d-674a-4673-b7b9-20c4f6cee7b2
28-Feb-2024,Required,0,0,,location.href = '/Inspection/Details/61dd1c56-659d-45e9-b11b-fe8f71db884c' ,http://choosewise.nwhu.on.ca/Inspection/Details/61dd1c56-659d-45e9-b11b-fe8f71db884c,http://choosewise.nwhu.on.ca/Facility/Details/a951761d-733a-4e4f-83e8-a56eb0aa55b4
22-Nov-2023,Required,0,0,,location.href = '/Inspection/Details/f51ca7a9-a335-4da1-846e-a7a2aa585d6a' ,http://choosewise.nwhu.on.ca/Inspection/Details/f51ca7a9-a335-4da1-846e-a7a2aa585d6a,http://choosewise.nwhu.on.ca/Facility/Details/a951761d-733a-4e4f-83e8-a56eb0aa55b4
30-Aug-2023,Required,0,0,,location.href = '/Inspection/Details/d39e3102-fad9-4dd6-b2db-795312c93fff' ,http://choosewise.nwhu.on.ca/Inspection/Details/d39e3102-fad9-4dd6-b2db-795312c93fff,http://choosewise.nwhu.on.ca/Facility/Details/a951761d-733a-4e4f-83e8-a56eb0aa55b4
09-Mar-2023,Required,0,0,,location.href = '/Inspection/Details/4ce6917b-a27f-4209-8ebe-da8690f925e6' ,http://choosewise.nwhu.on.ca/Inspection/Details/4ce6917b-a27f-4209-8ebe-da8690f925e6,http://choosewise.nwhu.on.ca/Facility/Details/a951761d-733a-4e4f-83e8-a56eb0aa55b4
01-Dec-2022,Required,0,0,,location.href = '/Inspection/Details/824f2b1a-31ba-4833-a7bd-30000279190d' ,http://choosewise.nwhu.on.ca/Inspection/Details/824f2b1a-31ba-4833-a7bd-30000279190d,http://choosewise.nwhu.on.ca/Facility/Details/a951761d-733a-4e4f-83e8-a56eb0aa55b4
16-Jun-2022,Required,0,0,,location.href = '/Inspection/Details/792dee08-ebe9-4aeb-801d-97a6243676b7' ,http://choosewise.nwhu.on.ca/Inspection/Details/792dee08-ebe9-4aeb-801d-97a6243676b7,http://choosewise.nwhu.on.ca/Facility/Details/a951761d-733a-4e4f-83e8-a56eb0aa55b4
20-Oct-2021,Required,0,0,,location.href = '/Inspection/Details/37c9a573-88a3-4d6e-9870-94acb5ed1592' ,http://choosewise.nwhu.on.ca/Inspection/Details/37c9a573-88a3-4d6e-9870-94acb5ed1592,http://choosewise.nwhu.on.ca/Facility/Details/a951761d-733a-4e4f-83e8-a56eb0aa55b4
26-Nov-2020,Follow-up,0,0,,location.href = '/Inspection/Details/238801db-dca5-4886-926d-d13db9926fb2' ,http://choosewise.nwhu.on.ca/Inspection/Details/238801db-dca5-4886-926d-d13db9926fb2,http://choosewise.nwhu.on.ca/Facility/Details/a951761d-733a-4e4f-83e8-a56eb0aa55b4
28-Oct-2020,Required,1,0,,location.href = '/Inspection/Details/0e805148-a2a2-4f3e-bb2d-63fef7e1e7ac' ,http://choosewise.nwhu.on.ca/Inspection/Details/0e805148-a2a2-4f3e-bb2d-63fef7e1e7ac,http://choosewise.nwhu.on.ca/Facility/Details/a951761d-733a-4e4f-83e8-a56eb0aa55b4
13-Mar-2024,Required,1,0,,location.href = '/Inspection/Details/c40317a3-d59b-42b7-a44a-db3d03bb9005' ,http://choosewise.nwhu.on.ca/Inspection/Details/c40317a3-d59b-42b7-a44a-db3d03bb9005,http://choosewise.nwhu.on.ca/Facility/Details/8f8296da-0736-4a53-80ec-9de057b83903
24-Nov-2023,Required,0,0,,location.href = '/Inspection/Details/fe088524-ddf4-4e02-8a31-f50dd91a5b87' ,http://choosewise.nwhu.on.ca/Inspection/Details/fe088524-ddf4-4e02-8a31-f50dd91a5b87,http://choosewise.nwhu.on.ca/Facility/Details/8f8296da-0736-4a53-80ec-9de057b83903
21-Oct-2022,Required,0,1,,location.href = '/Inspection/Details/82f56a6f-f90d-4edc-b43b-c2bf44d9acea' ,http://choosewise.nwhu.on.ca/Inspection/Details/82f56a6f-f90d-4edc-b43b-c2bf44d9acea,http://choosewise.nwhu.on.ca/Facility/Details/8f8296da-0736-4a53-80ec-9de057b83903
12-Feb-2024,Required,0,0,,location.href = '/Inspection/Details/82c075f5-7aab-427f-9c22-c066887ea199' ,http://choosewise.nwhu.on.ca/Inspection/Details/82c075f5-7aab-427f-9c22-c066887ea199,http://choosewise.nwhu.on.ca/Facility/Details/a97a1616-5d5e-4873-9931-fef45a28c066
22-Jun-2023,Required,0,1,,location.href = '/Inspection/Details/b77dfc9a-77c8-4c53-80c8-c82f3d936f13' ,http://choosewise.nwhu.on.ca/Inspection/Details/b77dfc9a-77c8-4c53-80c8-c82f3d936f13,http://choosewise.nwhu.on.ca/Facility/Details/a97a1616-5d5e-4873-9931-fef45a28c066
22-Sep-2022,Required,0,2,,location.href = '/Inspection/Details/c0d9f263-dd77-4ecd-b9f6-3e2c9792ca15' ,http://choosewise.nwhu.on.ca/Inspection/Details/c0d9f263-dd77-4ecd-b9f6-3e2c9792ca15,http://choosewise.nwhu.on.ca/Facility/Details/a97a1616-5d5e-4873-9931-fef45a28c066
23-Apr-2024,Required,1,1,,location.href = '/Inspection/Details/cef32c7e-2cd3-4e9e-9548-e4d8ea9a1cfc' ,http://choosewise.nwhu.on.ca/Inspection/Details/cef32c7e-2cd3-4e9e-9548-e4d8ea9a1cfc,http://choosewise.nwhu.on.ca/Facility/Details/83f2a820-e579-47c6-ac33-e209edb8babf
12-Oct-2023,Required,2,2,,location.href = '/Inspection/Details/b2552c98-fb87-46f7-bc14-0521281b5398' ,http://choosewise.nwhu.on.ca/Inspection/Details/b2552c98-fb87-46f7-bc14-0521281b5398,http://choosewise.nwhu.on.ca/Facility/Details/83f2a820-e579-47c6-ac33-e209edb8babf
22-Mar-2023,Follow-up,0,0,,location.href = '/Inspection/Details/36445cd1-76b4-43cd-bba6-5695d68780bd' ,http://choosewise.nwhu.on.ca/Inspection/Details/36445cd1-76b4-43cd-bba6-5695d68780bd,http://choosewise.nwhu.on.ca/Facility/Details/83f2a820-e579-47c6-ac33-e209edb8babf
15-Mar-2023,Required,3,3,,location.href = '/Inspection/Details/ddc2564f-29b4-4958-b604-ad55239c7d6e' ,http://choosewise.nwhu.on.ca/Inspection/Details/ddc2564f-29b4-4958-b604-ad55239c7d6e,http://choosewise.nwhu.on.ca/Facility/Details/83f2a820-e579-47c6-ac33-e209edb8babf
13-Jul-2020,Required,0,0,,location.href = '/Inspection/Details/99e75090-9bc4-45fe-bb5f-82f7b505e46f' ,http://choosewise.nwhu.on.ca/Inspection/Details/99e75090-9bc4-45fe-bb5f-82f7b505e46f,http://choosewise.nwhu.on.ca/Facility/Details/83f2a820-e579-47c6-ac33-e209edb8babf
23-Apr-2024,Required,0,0,,location.href = '/Inspection/Details/49043158-e54f-4960-85e3-1f999602519b' ,http://choosewise.nwhu.on.ca/Inspection/Details/49043158-e54f-4960-85e3-1f999602519b,http://choosewise.nwhu.on.ca/Facility/Details/4848319f-0c96-49d8-90d9-a7222e3ea7d1
09-Apr-2024,Required,0,0,,location.href = '/Inspection/Details/72363199-a5b7-4359-8baf-dcb60759c687' ,http://choosewise.nwhu.on.ca/Inspection/Details/72363199-a5b7-4359-8baf-dcb60759c687,http://choosewise.nwhu.on.ca/Facility/Details/4848319f-0c96-49d8-90d9-a7222e3ea7d1
05-Dec-2023,Required,0,0,,location.href = '/Inspection/Details/e09ba750-6231-49ab-aa05-d388c36931cf' ,http://choosewise.nwhu.on.ca/Inspection/Details/e09ba750-6231-49ab-aa05-d388c36931cf,http://choosewise.nwhu.on.ca/Facility/Details/4848319f-0c96-49d8-90d9-a7222e3ea7d1
25-Aug-2023,Required,1,0,,location.href = '/Inspection/Details/7c16949a-43bc-4f6a-9061-11e3dc980d4e' ,http://choosewise.nwhu.on.ca/Inspection/Details/7c16949a-43bc-4f6a-9061-11e3dc980d4e,http://choosewise.nwhu.on.ca/Facility/Details/4848319f-0c96-49d8-90d9-a7222e3ea7d1
25-Apr-2023,Required,0,0,,location.href = '/Inspection/Details/54adc588-75b9-4d81-bb34-71021fbb8a8f' ,http://choosewise.nwhu.on.ca/Inspection/Details/54adc588-75b9-4d81-bb34-71021fbb8a8f,http://choosewise.nwhu.on.ca/Facility/Details/4848319f-0c96-49d8-90d9-a7222e3ea7d1
09-Oct-2020,Required,0,0,,location.href = '/Inspection/Details/b7becf45-67aa-4f7a-ac3a-8b95d3fdb777' ,http://choosewise.nwhu.on.ca/Inspection/Details/b7becf45-67aa-4f7a-ac3a-8b95d3fdb777,http://choosewise.nwhu.on.ca/Facility/Details/4848319f-0c96-49d8-90d9-a7222e3ea7d1
29-Nov-2023,Required,0,0,,location.href = '/Inspection/Details/484c8e7e-ff45-4685-b58c-71576d250602' ,http://choosewise.nwhu.on.ca/Inspection/Details/484c8e7e-ff45-4685-b58c-71576d250602,http://choosewise.nwhu.on.ca/Facility/Details/23c6bd92-1a47-48ef-8c6b-0c55468f0c5a
24-Aug-2023,Required,0,0,,location.href = '/Inspection/Details/315edd6b-64c6-475e-ba12-2defd1649e41' ,http://choosewise.nwhu.on.ca/Inspection/Details/315edd6b-64c6-475e-ba12-2defd1649e41,http://choosewise.nwhu.on.ca/Facility/Details/23c6bd92-1a47-48ef-8c6b-0c55468f0c5a
12-Apr-2023,Required,0,0,,location.href = '/Inspection/Details/90354830-5e01-4016-92ce-19544355a2c7' ,http://choosewise.nwhu.on.ca/Inspection/Details/90354830-5e01-4016-92ce-19544355a2c7,http://choosewise.nwhu.on.ca/Facility/Details/23c6bd92-1a47-48ef-8c6b-0c55468f0c5a
23-Feb-2024,Required,0,0,,location.href = '/Inspection/Details/5b7902ed-93e0-4420-8bbc-e86d1bd41acc' ,http://choosewise.nwhu.on.ca/Inspection/Details/5b7902ed-93e0-4420-8bbc-e86d1bd41acc,http://choosewise.nwhu.on.ca/Facility/Details/09292bd9-480e-4480-bbcf-e5cc659843bb
18-Dec-2023,Required,0,0,,location.href = '/Inspection/Details/071b6774-d881-44c2-acc2-299ffed0f9cd' ,http://choosewise.nwhu.on.ca/Inspection/Details/071b6774-d881-44c2-acc2-299ffed0f9cd,http://choosewise.nwhu.on.ca/Facility/Details/09292bd9-480e-4480-bbcf-e5cc659843bb
25-Aug-2023,Required,1,0,,location.href = '/Inspection/Details/f806b6db-dcf7-4254-9ed4-9d178d2832e2' ,http://choosewise.nwhu.on.ca/Inspection/Details/f806b6db-dcf7-4254-9ed4-9d178d2832e2,http://choosewise.nwhu.on.ca/Facility/Details/09292bd9-480e-4480-bbcf-e5cc659843bb
27-Apr-2023,Required,1,0,,location.href = '/Inspection/Details/39e1adb0-7d10-48c2-988f-ff2e5edca92d' ,http://choosewise.nwhu.on.ca/Inspection/Details/39e1adb0-7d10-48c2-988f-ff2e5edca92d,http://choosewise.nwhu.on.ca/Facility/Details/09292bd9-480e-4480-bbcf-e5cc659843bb
07-Jul-2020,Required,0,0,,location.href = '/Inspection/Details/d7c33646-ea86-4ab1-b8a3-e2055b0d8cf9' ,http://choosewise.nwhu.on.ca/Inspection/Details/d7c33646-ea86-4ab1-b8a3-e2055b0d8cf9,http://choosewise.nwhu.on.ca/Facility/Details/09292bd9-480e-4480-bbcf-e5cc659843bb
07-Dec-2023,Required,0,0,,location.href = '/Inspection/Details/0a01f251-7e35-4104-b043-dc112f35074a' ,http://choosewise.nwhu.on.ca/Inspection/Details/0a01f251-7e35-4104-b043-dc112f35074a,http://choosewise.nwhu.on.ca/Facility/Details/93465ff3-497f-45e6-90fd-767ad923ee22
29-Jun-2023,Required,0,0,,location.href = '/Inspection/Details/3f904465-b545-4b76-84bd-ddc01ad33e8a' ,http://choosewise.nwhu.on.ca/Inspection/Details/3f904465-b545-4b76-84bd-ddc01ad33e8a,http://choosewise.nwhu.on.ca/Facility/Details/93465ff3-497f-45e6-90fd-767ad923ee22
17-Jul-2020,Required,0,0,,location.href = '/Inspection/Details/6537b82d-f262-41c4-8e6e-72c820188e13' ,http://choosewise.nwhu.on.ca/Inspection/Details/6537b82d-f262-41c4-8e6e-72c820188e13,http://choosewise.nwhu.on.ca/Facility/Details/93465ff3-497f-45e6-90fd-767ad923ee22
26-May-2022,Required,0,0,,location.href = '/Inspection/Details/27263f99-e246-4d75-97c4-b2da5d026865' ,http://choosewise.nwhu.on.ca/Inspection/Details/27263f99-e246-4d75-97c4-b2da5d026865,http://choosewise.nwhu.on.ca/Facility/Details/8772781f-ac39-4f4a-93c2-429130c3c3c7
06-Sep-2023,Required,3,1,,location.href = '/Inspection/Details/28e042a2-b438-4ba2-a111-03032a93b358' ,http://choosewise.nwhu.on.ca/Inspection/Details/28e042a2-b438-4ba2-a111-03032a93b358,http://choosewise.nwhu.on.ca/Facility/Details/a8cc5a32-b38b-463d-8e5c-54ee619c750e
11-Apr-2024,Required,0,0,,location.href = '/Inspection/Details/ab7f6a1a-4c53-40f1-b1cd-0dd0e52dfbb0' ,http://choosewise.nwhu.on.ca/Inspection/Details/ab7f6a1a-4c53-40f1-b1cd-0dd0e52dfbb0,http://choosewise.nwhu.on.ca/Facility/Details/7c715cca-dd9b-48ed-b5a7-12e37ed21994
05-Dec-2023,Required,0,0,,location.href = '/Inspection/Details/e3efcd15-66f9-40ee-be91-0c525003bd5d' ,http://choosewise.nwhu.on.ca/Inspection/Details/e3efcd15-66f9-40ee-be91-0c525003bd5d,http://choosewise.nwhu.on.ca/Facility/Details/7c715cca-dd9b-48ed-b5a7-12e37ed21994
23-Aug-2023,Required,0,0,,location.href = '/Inspection/Details/af254bd6-fb54-4884-acbf-e77c7751ce59' ,http://choosewise.nwhu.on.ca/Inspection/Details/af254bd6-fb54-4884-acbf-e77c7751ce59,http://choosewise.nwhu.on.ca/Facility/Details/7c715cca-dd9b-48ed-b5a7-12e37ed21994
26-Apr-2023,Required,0,0,,location.href = '/Inspection/Details/dd27c459-1b93-4ccb-a5a6-0d9eaf102db5' ,http://choosewise.nwhu.on.ca/Inspection/Details/dd27c459-1b93-4ccb-a5a6-0d9eaf102db5,http://choosewise.nwhu.on.ca/Facility/Details/7c715cca-dd9b-48ed-b5a7-12e37ed21994
22-Sep-2020,Required,0,0,,location.href = '/Inspection/Details/9893c780-1f20-4893-a6d3-dd42fecbd768' ,http://choosewise.nwhu.on.ca/Inspection/Details/9893c780-1f20-4893-a6d3-dd42fecbd768,http://choosewise.nwhu.on.ca/Facility/Details/e1c634a8-5523-43ec-b643-7aa373180221
14-Aug-2020,Required,0,0,,location.href = '/Inspection/Details/d6073dce-d0ed-42e7-a539-68ba43eacb11' ,http://choosewise.nwhu.on.ca/Inspection/Details/d6073dce-d0ed-42e7-a539-68ba43eacb11,http://choosewise.nwhu.on.ca/Facility/Details/5b083bd8-bcaf-4c74-9aed-9b280651e8f6
07-Dec-2023,Required,1,1,,location.href = '/Inspection/Details/61c27e2c-df88-4937-9e62-796c2f0c4b0f' ,http://choosewise.nwhu.on.ca/Inspection/Details/61c27e2c-df88-4937-9e62-796c2f0c4b0f,http://choosewise.nwhu.on.ca/Facility/Details/7346c7c2-7399-4692-b1dd-7eda3c3bd9ad
29-Jun-2023,Required,0,0,,location.href = '/Inspection/Details/c8e42817-741b-455a-8f09-68f6ba4c67cd' ,http://choosewise.nwhu.on.ca/Inspection/Details/c8e42817-741b-455a-8f09-68f6ba4c67cd,http://choosewise.nwhu.on.ca/Facility/Details/7346c7c2-7399-4692-b1dd-7eda3c3bd9ad
16-Apr-2024,Required,0,0,,location.href = '/Inspection/Details/6d72a4b9-b13d-4f1a-bd9f-f1c25e51d671' ,http://choosewise.nwhu.on.ca/Inspection/Details/6d72a4b9-b13d-4f1a-bd9f-f1c25e51d671,http://choosewise.nwhu.on.ca/Facility/Details/3e3d8ecf-1035-4207-ac76-2fe549918894
14-Dec-2023,Required,0,0,,location.href = '/Inspection/Details/1b068128-afe2-4f94-a63f-b36c8c307689' ,http://choosewise.nwhu.on.ca/Inspection/Details/1b068128-afe2-4f94-a63f-b36c8c307689,http://choosewise.nwhu.on.ca/Facility/Details/3e3d8ecf-1035-4207-ac76-2fe549918894
24-Aug-2023,Required,0,0,,location.href = '/Inspection/Details/865a85d3-12bf-4ba0-830b-2fdefaffba2f' ,http://choosewise.nwhu.on.ca/Inspection/Details/865a85d3-12bf-4ba0-830b-2fdefaffba2f,http://choosewise.nwhu.on.ca/Facility/Details/3e3d8ecf-1035-4207-ac76-2fe549918894
25-Apr-2023,Required,0,0,,location.href = '/Inspection/Details/3604c5f7-a512-4ef6-9964-330dce60acfe' ,http://choosewise.nwhu.on.ca/Inspection/Details/3604c5f7-a512-4ef6-9964-330dce60acfe,http://choosewise.nwhu.on.ca/Facility/Details/3e3d8ecf-1035-4207-ac76-2fe549918894
18-Dec-2023,Required,0,0,,location.href = '/Inspection/Details/7d09bb33-0b3f-4b00-8987-a68545a190b6' ,http://choosewise.nwhu.on.ca/Inspection/Details/7d09bb33-0b3f-4b00-8987-a68545a190b6,http://choosewise.nwhu.on.ca/Facility/Details/0b81c116-aeab-4f02-b913-02b3f07f1584
15-Jun-2023,Required,0,0,,location.href = '/Inspection/Details/5c660d3b-ca28-4f5e-98ef-bf788353ad58' ,http://choosewise.nwhu.on.ca/Inspection/Details/5c660d3b-ca28-4f5e-98ef-bf788353ad58,http://choosewise.nwhu.on.ca/Facility/Details/0b81c116-aeab-4f02-b913-02b3f07f1584
10-Mar-2023,Required,1,0,,location.href = '/Inspection/Details/1bac6e72-5b4a-41fc-aeb4-f25e1f20036b' ,http://choosewise.nwhu.on.ca/Inspection/Details/1bac6e72-5b4a-41fc-aeb4-f25e1f20036b,http://choosewise.nwhu.on.ca/Facility/Details/4adf592c-2111-49ff-934b-8409ce5bda27
22-Aug-2023,Required,1,0,,location.href = '/Inspection/Details/e30233fc-e9ed-49da-bdf4-4e31a2bc9e45' ,http://choosewise.nwhu.on.ca/Inspection/Details/e30233fc-e9ed-49da-bdf4-4e31a2bc9e45,http://choosewise.nwhu.on.ca/Facility/Details/96eef928-73b4-4511-9aa2-382426ad660f
13-Jul-2020,Required,0,0,,location.href = '/Inspection/Details/ee361839-c119-486a-bb36-b70776b0b1ae' ,http://choosewise.nwhu.on.ca/Inspection/Details/ee361839-c119-486a-bb36-b70776b0b1ae,http://choosewise.nwhu.on.ca/Facility/Details/96eef928-73b4-4511-9aa2-382426ad660f
21-Feb-2024,Required,0,0,,location.href = '/Inspection/Details/32fe394f-b8ac-49ab-8f46-52d2f6e7dba4' ,http://choosewise.nwhu.on.ca/Inspection/Details/32fe394f-b8ac-49ab-8f46-52d2f6e7dba4,http://choosewise.nwhu.on.ca/Facility/Details/b87f54db-03b3-4d24-8f5d-a009da52e4b7
23-Nov-2023,Required,0,0,,location.href = '/Inspection/Details/95eff20e-e06b-4a4e-b62a-916ff0ae4cff' ,http://choosewise.nwhu.on.ca/Inspection/Details/95eff20e-e06b-4a4e-b62a-916ff0ae4cff,http://choosewise.nwhu.on.ca/Facility/Details/b87f54db-03b3-4d24-8f5d-a009da52e4b7
28-Jun-2023,Required,0,0,,location.href = '/Inspection/Details/e3ea42f8-bb1d-4b25-bcf7-4dc9774f09cb' ,http://choosewise.nwhu.on.ca/Inspection/Details/e3ea42f8-bb1d-4b25-bcf7-4dc9774f09cb,http://choosewise.nwhu.on.ca/Facility/Details/b87f54db-03b3-4d24-8f5d-a009da52e4b7
25-Jan-2023,Required,1,0,,location.href = '/Inspection/Details/f10afe67-19a8-4502-acb6-daeb39f9a9fa' ,http://choosewise.nwhu.on.ca/Inspection/Details/f10afe67-19a8-4502-acb6-daeb39f9a9fa,http://choosewise.nwhu.on.ca/Facility/Details/b87f54db-03b3-4d24-8f5d-a009da52e4b7
29-Jun-2022,Required,0,1,,location.href = '/Inspection/Details/7629447e-a4f1-4ec9-9dae-5c393688cafd' ,http://choosewise.nwhu.on.ca/Inspection/Details/7629447e-a4f1-4ec9-9dae-5c393688cafd,http://choosewise.nwhu.on.ca/Facility/Details/b87f54db-03b3-4d24-8f5d-a009da52e4b7
19-Aug-2020,Required,0,0,,location.href = '/Inspection/Details/921422d8-22c0-4809-8701-225ea0699fb7' ,http://choosewise.nwhu.on.ca/Inspection/Details/921422d8-22c0-4809-8701-225ea0699fb7,http://choosewise.nwhu.on.ca/Facility/Details/b87f54db-03b3-4d24-8f5d-a009da52e4b7
26-Feb-2020,Required,0,0,,location.href = '/Inspection/Details/c17df522-3fde-48ec-af05-08f96a322665' ,http://choosewise.nwhu.on.ca/Inspection/Details/c17df522-3fde-48ec-af05-08f96a322665,http://choosewise.nwhu.on.ca/Facility/Details/b87f54db-03b3-4d24-8f5d-a009da52e4b7
24-Jan-2024,Required,0,0,,location.href = '/Inspection/Details/2f54ec48-7c3a-4c97-8d22-d33beb534422' ,http://choosewise.nwhu.on.ca/Inspection/Details/2f54ec48-7c3a-4c97-8d22-d33beb534422,http://choosewise.nwhu.on.ca/Facility/Details/35a0a43b-427a-455a-ad56-3a7fa013213b
29-Mar-2023,Required,0,1,,location.href = '/Inspection/Details/c8ca9e54-6df2-4b05-87f9-914f0e3a0cfb' ,http://choosewise.nwhu.on.ca/Inspection/Details/c8ca9e54-6df2-4b05-87f9-914f0e3a0cfb,http://choosewise.nwhu.on.ca/Facility/Details/35a0a43b-427a-455a-ad56-3a7fa013213b
03-Dec-2020,Required,0,0,,location.href = '/Inspection/Details/6db00e2d-9107-480b-9810-82004497cf0e' ,http://choosewise.nwhu.on.ca/Inspection/Details/6db00e2d-9107-480b-9810-82004497cf0e,http://choosewise.nwhu.on.ca/Facility/Details/35a0a43b-427a-455a-ad56-3a7fa013213b
05-Mar-2024,Required,1,0,,location.href = '/Inspection/Details/195b3feb-19c7-40e5-9f17-17ef3ffe6a93' ,http://choosewise.nwhu.on.ca/Inspection/Details/195b3feb-19c7-40e5-9f17-17ef3ffe6a93,http://choosewise.nwhu.on.ca/Facility/Details/ada588e2-4d8c-43d3-b9e2-c69b490ea039
18-Dec-2023,Required,1,1,,location.href = '/Inspection/Details/587573bf-52f0-4880-8c03-49db6a543390' ,http://choosewise.nwhu.on.ca/Inspection/Details/587573bf-52f0-4880-8c03-49db6a543390,http://choosewise.nwhu.on.ca/Facility/Details/ada588e2-4d8c-43d3-b9e2-c69b490ea039
28-Mar-2023,Required,0,0,,location.href = '/Inspection/Details/4e69ed48-109c-4199-910f-6c6a5c8ea6f1' ,http://choosewise.nwhu.on.ca/Inspection/Details/4e69ed48-109c-4199-910f-6c6a5c8ea6f1,http://choosewise.nwhu.on.ca/Facility/Details/ada588e2-4d8c-43d3-b9e2-c69b490ea039
05-Apr-2024,Required,0,0,,location.href = '/Inspection/Details/da833d76-6936-43a9-81b7-bb69d1b99ab7' ,http://choosewise.nwhu.on.ca/Inspection/Details/da833d76-6936-43a9-81b7-bb69d1b99ab7,http://choosewise.nwhu.on.ca/Facility/Details/53f9aa0e-8888-45a8-9423-fda386bb323b
28-Dec-2023,Required,1,0,,location.href = '/Inspection/Details/4cb84bf7-bf63-4376-8de7-d076fff08140' ,http://choosewise.nwhu.on.ca/Inspection/Details/4cb84bf7-bf63-4376-8de7-d076fff08140,http://choosewise.nwhu.on.ca/Facility/Details/53f9aa0e-8888-45a8-9423-fda386bb323b
27-Jun-2023,Required,0,0,,location.href = '/Inspection/Details/6a23698b-1f9e-4d70-9f1b-36a6a443a48f' ,http://choosewise.nwhu.on.ca/Inspection/Details/6a23698b-1f9e-4d70-9f1b-36a6a443a48f,http://choosewise.nwhu.on.ca/Facility/Details/53f9aa0e-8888-45a8-9423-fda386bb323b
05-Dec-2023,Required,0,1,,location.href = '/Inspection/Details/63ac9096-2577-41ff-b935-6e18271f630c' ,http://choosewise.nwhu.on.ca/Inspection/Details/63ac9096-2577-41ff-b935-6e18271f630c,http://choosewise.nwhu.on.ca/Facility/Details/b6ed1edb-b085-40e2-9a40-d2058ba43d70
20-Jun-2023,Required,1,0,,location.href = '/Inspection/Details/e3a2c45d-c36d-42f9-936d-59f45a199435' ,http://choosewise.nwhu.on.ca/Inspection/Details/e3a2c45d-c36d-42f9-936d-59f45a199435,http://choosewise.nwhu.on.ca/Facility/Details/b6ed1edb-b085-40e2-9a40-d2058ba43d70
05-Mar-2024,Required,0,0,,location.href = '/Inspection/Details/bf02cf1a-514a-4ba4-a21a-a0bdb1ec3035' ,http://choosewise.nwhu.on.ca/Inspection/Details/bf02cf1a-514a-4ba4-a21a-a0bdb1ec3035,http://choosewise.nwhu.on.ca/Facility/Details/2a6997cc-165c-4c9b-8023-cdb497ecb067
28-Mar-2023,Required,0,0,,location.href = '/Inspection/Details/9b63863d-e2fd-4154-9e61-3bbed22335a2' ,http://choosewise.nwhu.on.ca/Inspection/Details/9b63863d-e2fd-4154-9e61-3bbed22335a2,http://choosewise.nwhu.on.ca/Facility/Details/2a6997cc-165c-4c9b-8023-cdb497ecb067
05-Apr-2024,Required,0,0,,location.href = '/Inspection/Details/359cff7d-4c00-44f3-905e-05ccf83550c7' ,http://choosewise.nwhu.on.ca/Inspection/Details/359cff7d-4c00-44f3-905e-05ccf83550c7,http://choosewise.nwhu.on.ca/Facility/Details/e677aa17-1f5d-4e14-8734-1bc8c64358af
20-Dec-2023,Required,0,0,,location.href = '/Inspection/Details/5a41913a-eb25-4cd9-8882-e2617240d0b5' ,http://choosewise.nwhu.on.ca/Inspection/Details/5a41913a-eb25-4cd9-8882-e2617240d0b5,http://choosewise.nwhu.on.ca/Facility/Details/e677aa17-1f5d-4e14-8734-1bc8c64358af
27-Jun-2023,Required,0,0,,location.href = '/Inspection/Details/35a5cabe-c996-4c17-88e2-736c4a2616e1' ,http://choosewise.nwhu.on.ca/Inspection/Details/35a5cabe-c996-4c17-88e2-736c4a2616e1,http://choosewise.nwhu.on.ca/Facility/Details/e677aa17-1f5d-4e14-8734-1bc8c64358af
28-Aug-2023,Required,0,1,,location.href = '/Inspection/Details/6d699309-e634-495c-99d6-e423f76603b0' ,http://choosewise.nwhu.on.ca/Inspection/Details/6d699309-e634-495c-99d6-e423f76603b0,http://choosewise.nwhu.on.ca/Facility/Details/e4872e88-b1ec-4d2a-8c09-512315fbb18e
29-Nov-2023,Required,0,0,,location.href = '/Inspection/Details/11ca1075-da78-47d8-bd57-3eba7c0f21e0' ,http://choosewise.nwhu.on.ca/Inspection/Details/11ca1075-da78-47d8-bd57-3eba7c0f21e0,http://choosewise.nwhu.on.ca/Facility/Details/73e995d3-8b0f-4d80-b0c4-772f1254ac1c
